,ID_CLIENT,AGE,GENDER,CHILD_TOTAL,DEPENDANTS,SOCSTATUS_WORK_FL,SOCSTATUS_PENS_FL,TARGET,PERSONAL_INCOME,ID_LOAN,CLOSED_FL,ed_0,ed_1,ed_2,ed_3,ed_4,ed_5,ed_6
1462,106815414,26,1,2,2,1,0,0,12000.0,2,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1463,106819340,45,1,0,0,1,0,0,12000.0,3,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1464,106811054,49,1,3,3,1,0,0,12000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1465,106809662,64,1,2,0,0,1,0,5100.0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1466,106809286,56,1,0,0,1,0,0,15000.0,2,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1467,106818183,33,0,1,1,1,0,0,10000.0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1468,106817762,59,1,0,0,0,1,0,6000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1469,106810594,56,1,0,0,1,1,0,12000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1470,106804406,38,0,0,0,1,0,0,23000.0,2,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1471,106807194,45,1,2,2,1,0,0,7000.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1472,106811782,47,1,2,1,1,0,0,15000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1473,106812455,29,1,1,1,1,0,1,13000.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1474,106818742,40,1,1,1,1,0,1,50000.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1475,106815113,34,1,0,0,1,0,0,5500.0,3,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1476,106819382,51,1,2,1,1,0,1,20000.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1477,106809527,34,0,1,1,1,0,0,7000.0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1478,106804541,29,0,1,1,1,0,0,25000.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1479,106813132,23,0,1,1,1,0,0,15000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1480,106812896,55,1,1,0,0,1,0,8000.0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1481,106805601,52,1,3,0,1,0,0,13000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1482,106818731,48,1,2,2,1,0,1,16000.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1483,106810068,25,0,0,0,1,0,0,18000.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1484,106809259,61,0,2,0,0,1,0,5900.0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1485,106814432,37,1,3,2,1,0,0,9000.0,6,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1486,106806257,27,1,1,1,1,0,0,30000.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1487,106804462,51,0,1,0,1,0,0,8000.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1488,106818110,41,1,1,0,1,0,1,15000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1489,106818268,33,0,1,1,1,0,0,12000.0,5,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1490,106809842,24,0,0,0,1,0,1,15000.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1491,106809866,42,1,4,2,1,0,0,9500.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1492,106805094,24,0,2,3,1,0,0,15000.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1493,106806407,49,1,1,1,1,0,1,10000.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1494,106807988,43,0,2,1,1,0,0,20000.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1495,106818740,44,0,0,1,1,0,0,13000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1496,106815935,35,0,1,1,1,0,0,35000.0,2,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1497,106811354,31,1,1,1,1,0,0,35000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1498,106808615,33,0,1,1,1,0,0,7000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1499,106810496,40,0,1,1,1,0,0,9000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1500,106817270,54,1,4,1,1,0,0,6000.0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1501,106809827,63,1,0,0,0,1,0,5000.0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1502,106817597,29,0,0,0,1,0,0,13500.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1503,106811199,41,1,2,2,1,0,0,8000.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1504,106819207,35,1,1,1,1,0,0,30000.0,2,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1505,106813076,49,0,1,1,1,0,1,15000.0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1506,106819135,31,0,1,1,1,0,0,23000.0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1507,106819379,27,1,1,1,1,0,0,15000.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1508,106811837,34,1,1,1,1,0,0,15000.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1509,106808766,58,0,0,0,1,0,0,18000.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1510,106812246,44,0,1,1,1,0,0,9500.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1511,106807531,36,0,1,1,1,0,0,12600.0,3,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1512,106816507,56,1,2,0,1,1,0,9000.0,2,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1513,106817519,35,1,1,1,1,0,0,8000.0,2,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1514,106818107,37,1,1,1,1,0,0,15000.0,2,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1515,106813264,50,1,0,0,1,0,0,18000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1516,106818217,41,1,1,1,1,0,0,13500.0,3,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1517,106809132,30,0,3,3,1,0,0,18000.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1518,106819287,31,0,0,0,1,0,0,20000.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1519,106804919,32,1,1,1,1,0,0,11000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1520,106816739,40,1,1,1,1,0,1,13000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1521,106811612,27,1,0,0,1,0,0,25000.0,2,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1522,106819025,37,1,1,1,1,0,0,20000.0,3,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1523,106811045,43,1,0,0,1,0,0,6000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1524,106807163,37,0,2,1,1,0,0,15000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1525,106805357,26,1,0,0,1,0,0,10000.0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1526,106816379,44,1,2,2,1,0,1,10000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1527,106815925,50,1,0,0,1,0,0,15000.0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1528,106817787,51,1,0,0,1,0,0,6000.0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1529,106816910,32,1,1,1,1,0,0,25000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1530,106807521,57,1,2,0,0,1,0,4000.0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1531,106810581,44,0,5,2,1,0,0,9000.0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1532,106809946,38,1,2,2,1,0,0,9000.0,2,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1533,106817726,50,1,0,0,1,0,0,4000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1534,106805141,42,1,2,1,1,0,0,8000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1535,106814692,33,0,1,1,1,0,0,19000.0,3,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1536,106813111,31,1,1,0,1,0,0,12000.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1537,106812024,25,0,1,1,1,0,0,8000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1538,106817132,48,1,1,0,1,1,0,20000.0,2,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1539,106808489,30,0,2,2,1,0,0,14000.0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1540,106814576,32,1,2,2,1,0,0,5000.0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1541,106811802,38,0,2,2,1,0,0,40000.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1542,106812879,31,1,2,2,1,0,0,5500.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1543,106810604,60,1,0,1,0,1,0,8000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1544,106817794,49,1,0,0,1,0,1,4500.0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1545,106805803,60,1,0,0,0,1,0,5000.0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1546,106805536,55,1,1,0,1,0,0,5000.0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1547,106805959,40,1,1,0,1,0,0,9000.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1548,106817018,33,0,1,1,1,0,0,7000.0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1549,106812419,36,0,3,3,1,0,0,15000.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1550,106806087,27,0,0,0,1,0,0,17000.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1551,106818765,50,1,2,0,1,0,0,14000.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1552,106810555,35,1,1,1,1,0,0,5500.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1553,106817317,49,1,2,0,1,0,0,13000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1554,106818175,52,1,2,1,1,0,0,15000.0,2,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1555,106813289,48,0,1,0,1,0,0,9000.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1556,106814409,44,0,2,2,1,0,0,15000.0,3,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1557,106813550,25,1,1,1,1,0,0,7000.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1558,106809727,40,0,1,1,1,0,0,16000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1559,106810163,44,1,2,0,1,0,0,15000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1560,106808362,40,1,2,0,1,0,0,5600.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1561,106817826,63,1,2,0,0,1,0,5000.0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1562,106811595,24,1,1,1,1,0,1,25000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1563,106818574,28,1,1,1,1,0,0,8500.0,3,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1564,106815680,42,0,2,1,1,0,0,25000.0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1565,106805474,53,1,2,0,1,0,1,30000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1566,106808419,52,1,1,0,1,0,0,13000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1567,106804637,53,1,3,0,0,1,0,5000.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1568,106807516,25,0,0,0,1,0,0,16000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1569,106810475,36,0,2,2,1,0,0,40000.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1570,106807197,30,0,0,0,1,0,0,25000.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1571,106819447,31,0,1,1,1,0,0,25000.0,3,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1572,106810919,56,1,2,0,0,1,0,7500.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1573,106817778,36,1,2,2,1,0,0,4500.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1574,106814528,25,1,0,0,1,0,0,15000.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1575,106817865,38,1,2,2,1,0,0,4300.0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1576,106808877,28,1,0,0,1,0,0,21000.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1577,106806954,41,1,1,1,1,0,0,21000.0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1578,106817635,39,1,1,1,1,0,0,15000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1579,106811704,38,1,2,2,0,1,0,8000.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1580,106813235,41,0,2,2,1,0,0,15000.0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1581,106817763,46,1,2,0,1,0,0,7000.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1582,106815143,40,0,2,2,1,0,0,12000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1583,106809547,56,1,2,0,0,1,0,4300.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1584,106818112,26,1,1,1,1,0,0,15000.0,2,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1585,106817422,30,1,2,2,1,0,0,11000.0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1586,106816738,43,1,0,0,1,0,0,10000.0,2,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1587,106811408,51,1,3,0,1,0,0,20000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1588,106811157,53,0,4,1,1,0,0,10000.0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1589,106805004,56,1,1,1,0,1,0,5000.0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1590,106811392,46,1,0,0,1,0,0,5000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1591,106815766,32,0,1,1,1,0,0,19500.0,4,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1592,106814055,43,1,2,1,1,0,0,12000.0,3,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1593,106815696,34,0,2,2,1,0,0,25000.0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1594,106804886,35,1,1,1,1,0,0,30000.0,2,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1595,106810355,50,0,2,0,1,0,1,6500.0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1596,106809914,46,1,0,0,1,0,0,10000.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1597,106806992,45,1,1,1,1,0,0,25000.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1598,106805812,56,1,1,0,1,0,0,6000.0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1599,106815446,27,0,1,1,1,0,0,16000.0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1600,106806077,22,1,0,0,1,0,1,7000.0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1601,106816236,24,1,1,1,1,0,0,8000.0,2,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1602,106816773,59,1,0,0,0,1,0,10600.0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1603,106814843,38,1,3,3,1,0,0,8350.0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1604,106807643,34,1,1,1,1,0,0,28000.0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1605,106810391,31,0,2,0,1,0,1,14800.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1606,106814236,27,0,0,0,1,0,0,13500.0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1607,106809849,48,1,1,0,1,0,0,10000.0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1608,106807974,32,0,0,0,1,0,0,25000.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1609,106816126,28,0,0,0,1,0,0,15000.0,2,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1610,106819323,28,1,1,1,1,0,0,18000.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1611,106807166,22,1,0,0,1,0,0,6500.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1612,106806504,59,1,0,0,0,1,0,8200.0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1613,106816947,39,1,0,0,1,0,0,10000.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1614,106818711,23,0,1,1,1,0,0,13000.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1615,106815093,32,1,1,1,1,0,0,4500.0,2,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1616,106812957,27,0,0,0,1,0,0,9000.0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1617,106804664,53,0,0,0,1,0,0,15000.0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1618,106815984,35,1,2,2,1,0,0,11000.0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1619,106805966,25,0,1,1,1,0,0,28000.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1620,106810791,56,0,1,0,1,0,0,30000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1621,106815210,57,0,2,0,1,0,0,10000.0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1622,106806043,25,0,1,1,1,0,0,10000.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1623,106811784,40,1,1,1,1,0,0,35000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1624,106817786,28,1,1,1,1,0,0,5000.0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1625,106805889,36,1,1,1,1,0,0,8000.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1626,106815907,34,1,2,2,1,0,0,9000.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1627,106806987,63,0,1,0,0,1,0,3700.0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1628,106813959,28,0,2,2,1,0,0,17000.0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1629,106816657,23,0,0,0,1,0,0,30000.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1630,106811419,54,0,3,0,1,0,0,19500.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1631,106808470,54,1,2,0,1,0,1,35000.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1632,106817736,46,1,2,1,1,0,0,6000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1633,106808565,35,1,0,0,1,0,0,15000.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1634,106805949,37,0,0,0,1,0,0,30000.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1635,106813197,50,1,2,0,1,0,0,8000.0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1636,106813580,26,1,1,1,1,0,0,13000.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1637,106817850,48,1,2,0,1,0,0,5000.0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1638,106817138,65,1,0,0,0,1,0,6000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1639,106810213,42,1,1,1,1,0,0,10000.0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1640,106811416,23,0,0,0,1,0,0,20000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1641,106809746,42,0,0,0,1,0,0,12000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1642,106815566,33,1,1,0,1,0,1,8000.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1643,106810136,58,1,3,1,0,1,0,4000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1644,106815385,27,1,1,1,1,0,0,20000.0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1645,106808878,36,1,1,1,1,0,0,15000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1646,106811215,40,0,3,3,1,0,0,13000.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1647,106804569,62,1,0,0,1,1,0,15000.0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1648,106809615,29,1,2,2,1,0,0,10000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1649,106814879,24,1,0,0,1,0,1,7000.0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1650,106816756,45,1,2,1,1,0,0,10000.0,3,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1651,106804753,25,0,0,0,1,0,0,21000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1652,106817581,55,1,0,0,1,0,0,15000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1653,106811101,36,1,2,2,1,0,0,7000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1654,106806307,60,0,1,0,0,1,0,6000.0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1655,106816920,28,1,0,0,1,0,0,15000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1656,106816649,65,1,2,0,0,1,0,8000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1657,106812483,38,0,2,2,1,0,0,10000.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1658,106818696,51,1,3,0,1,0,1,10000.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1659,106808212,24,0,2,3,1,0,1,7000.0,2,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1660,106809962,33,0,1,1,1,0,0,40000.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1661,106813052,52,1,2,0,1,0,0,9000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1662,106805075,54,1,2,0,1,0,0,6200.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1663,106805305,42,0,2,2,1,0,0,4500.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1664,106817032,44,1,2,0,1,0,1,12000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1665,106809275,22,0,1,1,1,0,0,20000.0,2,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1666,106810546,29,1,0,0,1,0,0,20000.0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1667,106806418,36,0,1,1,1,0,0,30000.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1668,106813852,23,1,1,1,1,0,1,4500.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1669,106804995,40,1,1,1,1,0,0,15000.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1670,106812019,39,0,1,1,1,0,0,25000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1671,106805038,33,0,1,1,1,0,0,15000.0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1672,106804833,45,0,1,1,1,0,0,4500.0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1673,106806080,30,0,2,0,1,0,1,35000.0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1674,106809641,31,1,1,1,1,0,0,25000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1675,106819242,48,1,1,1,1,0,1,24000.0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1676,106817760,22,1,1,1,1,0,0,4300.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1677,106806534,63,0,0,0,1,1,0,12000.0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1678,106804814,64,1,0,0,0,1,0,5500.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1679,106819017,25,0,2,0,1,0,0,16000.0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1680,106817323,27,1,2,2,1,0,0,8000.0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1681,106809890,45,0,0,0,1,0,0,35000.0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1682,106806295,34,1,0,0,1,0,0,15000.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1683,106809456,37,1,2,0,1,0,1,10000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1684,106819551,58,0,2,0,0,1,0,15500.0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1685,106815253,23,0,0,0,1,0,1,25000.0,2,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1686,106816010,61,1,1,0,0,1,0,7500.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1687,106810005,33,1,2,2,1,0,0,10000.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1688,106813466,25,1,0,0,1,0,0,10000.0,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1689,106808616,47,1,2,0,1,0,0,9000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1690,106817445,47,0,0,0,1,0,0,10000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1691,106808488,27,1,1,1,1,0,0,5000.0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1692,106817430,46,1,0,0,1,0,0,10000.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1693,106814615,25,1,1,1,1,0,0,11000.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1694,106807064,42,1,1,1,1,0,1,5000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1695,106807308,29,1,2,2,1,0,0,11000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1696,106805405,43,1,2,1,1,0,0,15000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1697,106809764,58,0,2,0,1,0,0,15600.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1698,106808856,48,1,0,0,1,0,0,5700.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1699,106810776,31,1,1,1,1,0,0,10000.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
